Energy.Source.1,Technology,Utility.ID,Generator.ID,Prime.Mover,Nameplate.Capacity..MW.,Nameplate.Power.Factor,Summer.Capacity..MW.,Winter.Capacity..MW.,Minimum.Load..MW.,Planned.Retirement.Month,Planned.Retirement.Year,VOM,fuelTypes,unit,heatRateLow,heatRateHigh,fuelCost,Notes,capacityQuantile,capacityQuan
WAT,Conventional Hydroelectric,17609,5,HY,1,1,1,1,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.05907173,C
WAT,Conventional Hydroelectric,59205,GENE2,HY,0.1,1,NA,0.1,NA,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0,C
WAT,Conventional Hydroelectric,56531,LGEN,HY,5,0.9,5,5,0.7,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.417721519,B
WAT,Conventional Hydroelectric,56531,UGEN,HY,5,0.9,5,5,0.7,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.417721519,B
WAT,Conventional Hydroelectric,21140,1,HY,157.5,0.9,157.5,157.5,1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.976793249,A
WAT,Conventional Hydroelectric,21140,2,HY,157.5,0.9,157.5,157.5,1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.976793249,A
WAT,Conventional Hydroelectric,1678,BCHY,HY,5,0.95,4.8,4.6,0.2,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.417721519,B
WAT,Conventional Hydroelectric,11208,1PT1,HY,1.8,0.89,1.8,1.8,1.8,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.170886076,C
WAT,Conventional Hydroelectric,11208,1PT2,HY,1.8,0.89,1.8,1.8,1.8,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.170886076,C
WAT,Conventional Hydroelectric,11208,1PT3,HY,1.8,0.89,1.8,1.8,1.8,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.170886076,C
WAT,Conventional Hydroelectric,11208,2T1,HY,1.2,0.86,1.2,1.2,1.2,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.111814346,C
WAT,Conventional Hydroelectric,11208,2T2,HY,1.2,0.86,1.2,1.2,1.2,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.111814346,C
WAT,Conventional Hydroelectric,11208,2T3,HY,0.5,0.86,0.5,0.5,0.5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.012658228,C
WAT,Conventional Hydroelectric,11208,3T1,HY,0.5,0.86,0.5,0.5,0.5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.012658228,C
WAT,Conventional Hydroelectric,11208,3T2,HY,0.2,0.87,0.2,0.2,0.2,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.004219409,C
WAT,Conventional Hydroelectric,22079,3381,HY,2.5,1,2.4,2.3,NA,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.238396624,C
WAT,Conventional Hydroelectric,22079,1641,HY,1.4,0.8,1.3,1.3,1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.132911392,C
WAT,Conventional Hydroelectric,21944,3385,HY,2.7,0.9,1.2,1.2,0.4,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.261603376,B
WAT,Conventional Hydroelectric,11208,1,HY,37.5,1,37.5,37.5,0.5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.755274262,A
WAT,Conventional Hydroelectric,12745,GEN2,HY,1,0.9,0.9,0.9,0.1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.05907173,C
WAT,Conventional Hydroelectric,11208,1,HY,2.8,0.8,3.2,3.2,0.1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.272151899,B
WAT,Conventional Hydroelectric,11208,2,HY,2.8,0.8,2.9,2.9,0.1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.272151899,B
WAT,Conventional Hydroelectric,5571,2,HY,3.6,0.95,3.5,3.5,0.8,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.358649789,B
WAT,Conventional Hydroelectric,14328,3,HY,4,0.8,4.2,4.2,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.373417722,B
WAT,Conventional Hydroelectric,9216,1,HY,1.9,0.8,1.3,1.5,0.2,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.183544304,C
WAT,Conventional Hydroelectric,16534,H4,HY,0.5,0.86,0.5,0.5,0.5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.012658228,C
WAT,Conventional Hydroelectric,9216,2,HY,1.9,0.8,1.2,1.1,0.2,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.183544304,C
WAT,Conventional Hydroelectric,3255,2,HY,59.8,0.95,57,57,15,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.856540084,A
WAT,Conventional Hydroelectric,3255,3,HY,78.3,0.95,74,74,15,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.900843882,A
WAT,Conventional Hydroelectric,3255,4,HY,78.3,0.95,74,74,15,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.900843882,A
WAT,Conventional Hydroelectric,14328,1,HY,139.5,0.9,155,155,5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.959915612,A
WAT,Conventional Hydroelectric,17609,2,HY,1.8,0.9,1.8,1.8,0.1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.170886076,C
WAT,Conventional Hydroelectric,11556,GEN1,HY,29.9,1,29.9,29.9,1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.694092827,B
WAT,Conventional Hydroelectric,12312,1,HY,94.5,0.9,94.5,94.5,0.1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.930379747,A
WAT,Conventional Hydroelectric,12312,1,HY,9,0.9,9,9,0.1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.516877637,B
WAT,Conventional Hydroelectric,13402,2P,HY,44,0.99,44,44,5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.786919831,A
WAT,Conventional Hydroelectric,3255,1,HY,32.6,0.95,32.6,30,30,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.715189873,B
WAT,Conventional Hydroelectric,3255,TD1,HY,3.4,0.9,3,3,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.352320675,B
WAT,Conventional Hydroelectric,13935,H1,HY,72,0.9,72,61.2,5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.892405063,A
WAT,Conventional Hydroelectric,17609,4,HY,1,1,1,1,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.05907173,C
WAT,Conventional Hydroelectric,59205,GENE1,HY,1.4,1,NA,1.4,NA,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.132911392,C
WAT,Conventional Hydroelectric,2518,1,HY,90,0.95,90,90,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.926160338,A
WAT,Conventional Hydroelectric,14191,1,HY,41.9,0.9,37.5,37.5,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.784810127,A
WAT,Conventional Hydroelectric,14191,1,HY,10,0.9,11,11,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.529535865,B
WAT,Conventional Hydroelectric,14191,1,HY,67.2,0.9,60,60,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.877637131,A
WAT,Conventional Hydroelectric,17609,1,HY,1.5,0.8,1.5,1.5,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.147679325,C
WAT,Conventional Hydroelectric,17609,2,HY,1.5,0.8,1.5,1.5,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.147679325,C
WAT,Conventional Hydroelectric,17609,1,HY,95,1,80,80,9.5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.932489451,A
WAT,Conventional Hydroelectric,40613,GEN3,HY,0.5,0.95,0.5,0.5,0.1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.012658228,C
WAT,Conventional Hydroelectric,2518,1,HY,77.2,0.91,88.7,88.7,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.896624473,A
WAT,Conventional Hydroelectric,2518,2,HY,77.2,0.91,88.7,88.7,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.896624473,A
WAT,Conventional Hydroelectric,15127,1,HY,15.3,0.9,16,16,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.609704641,B
WAT,Conventional Hydroelectric,15127,1,HY,61.2,0.9,66,66,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.862869198,A
WAT,Conventional Hydroelectric,14328,H1,HY,57.6,0.9,56,56,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.852320675,A
WAT,Conventional Hydroelectric,14328,H2,HY,52.2,0.9,57,57,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.818565401,A
WAT,Conventional Hydroelectric,2518,2,HY,150,1,191,191,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.97257384,A
WAT,Conventional Hydroelectric,3255,1,HY,37.1,0.95,38,38,5,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.751054852,A
WAT,Conventional Hydroelectric,16534,H1,HY,78.9,0.95,78.9,78.9,1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.9092827,A
WAT,Conventional Hydroelectric,16534,H2,HY,78.9,0.95,77,77,1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.9092827,A
WAT,Conventional Hydroelectric,16534,H1,HY,80.8,0.95,78.1,78.1,1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.915611814,A
WAT,Conventional Hydroelectric,16534,H2,HY,80.8,0.95,78.1,78.1,1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.915611814,A
WAT,Conventional Hydroelectric,14534,1,HY,3,0.85,2,2,2,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.299578059,B
WAT,Conventional Hydroelectric,14328,1,HY,2.8,0.8,3.2,3.2,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.272151899,B
WAT,Conventional Hydroelectric,18194,KEK1,HY,4.9,0.9,4.9,4.9,0.7,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.41350211,B
WAT,Conventional Hydroelectric,16534,H2,HY,133,0.95,133,133,1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.955696203,A
WAT,Conventional Hydroelectric,11208,4,HY,10.6,0.85,11.4,11.4,0.1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.556962025,B
WAT,Conventional Hydroelectric,11208,6,HY,22.5,0.9,20.9,20.9,0.1,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.658227848,B
WAT,Conventional Hydroelectric,9216,3,HY,1.9,0.8,1.3,1.1,0.2,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.183544304,C
WAT,Conventional Hydroelectric,9216,1,HY,2.4,0.8,1,0.8,0.3,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.229957806,C
WAT,Conventional Hydroelectric,14328,1,HY,1.4,0.86,1.3,1.3,0,NA,NA,1.7,otherRenewable,N/A,0,0,0,"Water at a Conventional Hydroelectric Turbine, and water used in Wave Buoy Hydrokinetic Technology, Current Hydrokinetic Technology, and Tidal Hydrokinetic Technology",0.132911392,C
